식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,에너지,수분,단백질,지질,회분,탄수화물,당류,총식이섬유,칼슘,철,인,칼륨,나트륨,비타민 A,레티놀,베타카로틴,티아민,리보플라빈,니아신,비타민 C,비타민 D,콜레스테롤,총포화지방산,트랜스지방산,출처코드,출처명,1회 섭취참고량,외식업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D214-030000000-0003,샐러드_(삼삼한밥상(Ⅶ))코울슬로샐러드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,14,생채·무침류,14030,샐러드,1403000,해당없음,140300000,해당없음,00,해당없음,79,0,1.24,4.86,,7.45,,,,,,,142,,,,,,,,,,0,0,3,식품의약품안전처,49,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D214-038000000-0001,옥수수샐러드_(눈치떡)콘 샐러드,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,14,생채·무침류,14038,옥수수샐러드,1403800,해당없음,140380000,해당없음,00,해당없음,121,0,2,5,,17,8,,,,,,221,,,,,,,,,,0.9,0,3,식품의약품안전처,100,눈꽃치즈떡볶이,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D215-002000000-0001,겉절이_(삼삼한밥상(Ⅶ))무염 겉절이,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15002,겉절이,1500200,해당없음,150020000,해당없음,00,해당없음,37,0,1.41,0.03,,7.91,,,,,,,5,,,,,,,,,,0,0,3,식품의약품안전처,32,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D215-002000000-0002,겉절이_(삼삼한밥상(Ⅶ))저염 겉절이,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15002,겉절이,1500200,해당없음,150020000,해당없음,00,해당없음,40,0,2.18,0.7,,6.21,,,,,,,654,,,,,,,,,,0,0,3,식품의약품안전처,33,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D215-003000000-0001,고구마 김치_(삼삼한밥상(Ⅶ))고구마 김치,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15003,고구마김치,1500300,해당없음,150030000,해당없음,00,해당없음,155,0,1.47,0.44,,36.19,,,,,,,2,,,,,,,,,,0,0,3,식품의약품안전처,62,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D215-010000000-0001,무말랭이 김치_(삼삼한밥상(Ⅶ))무말랭이 김치,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15010,무말랭이김치,1501000,해당없음,150100000,해당없음,00,해당없음,31,0,0.4,0,,7.31,,,,,,,5,,,,,,,,,,0,0,3,식품의약품안전처,35,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D215-011000000-0001,물김치_(삼삼한밥상(Ⅶ))비타 오이 물김치,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15011,물김치,1501100,해당없음,150110000,해당없음,00,해당없음,24,0,0.62,0.04,,5.44,,,,,,,56,,,,,,,,,,0,0,3,식품의약품안전처,55,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D215-012000000-0001,배 깍두기_(삼삼한밥상(Ⅶ))배 깍두기,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15012,배깍두기,1501200,해당없음,150120000,해당없음,00,해당없음,57,0,1.29,0.7,,11.3,,,,,,,508,,,,,,,,,,0,0,3,식품의약품안전처,56,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D215-026000000-0001,콜라비 깍두기_(삼삼한밥상(Ⅶ))콜라비 깍두기,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,15,김치류,15026,콜라비깍두기,1502600,해당없음,150260000,해당없음,00,해당없음,65,0,3.29,1.4,,9.71,,,,,,,601,,,,,,,,,,0,0,3,식품의약품안전처,63,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D217-020000000-0001,초절임_(삼삼한밥상(Ⅶ))양파홍초절임,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,17,장아찌·절임류,17020,초절임,1702000,해당없음,170200000,해당없음,00,해당없음,71,0,0.69,0.58,,15.8,,,,,,,38,,,,,,,,,,0,0,3,식품의약품안전처,80,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D217-020000000-0002,초절임_(삼삼한밥상(Ⅶ))유부초절임,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,17,장아찌·절임류,17020,초절임,1702000,해당없음,170200000,해당없음,00,해당없음,93,0,3.92,1.24,,16.51,,,,,,,11,,,,,,,,,,0,0,3,식품의약품안전처,37,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D217-021000000-0001,피클_(삼삼한밥상(Ⅶ))모둠야채 수제피클,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,17,장아찌·절임류,17021,피클,1702100,해당없음,170210000,해당없음,00,해당없음,154,0,0.33,0.17,,37.8,,,,,,,1,,,,,,,,,,0,0,3,식품의약품안전처,60,삼삼한밥상(Ⅶ),2,수집,2018-12-31,2022-06-28,1471000,식품의약품안전처
D219-001000000-0001,아이스크림_(스트릿츄러스)밀크아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19001,아이스크림,1900100,해당없음,190010000,해당없음,00,해당없음,113,0,2.5,2.92,,20,17.5,,,,,,75,,,,,,,,,,1.92,0,3,식품의약품안전처,120,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D219-001000000-0002,아이스크림_(스트릿츄러스)아츄,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19001,아이스크림,1900100,해당없음,190010000,해당없음,00,해당없음,173,0,3.13,5.63,,27.5,16.25,,,,,,138,,,,,,,,,,1.56,0,3,식품의약품안전처,160,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D219-001000000-0003,아이스크림_(스트릿츄러스)초코아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19001,아이스크림,1900100,해당없음,190010000,해당없음,00,해당없음,152,0,3.2,4.8,,24,19.2,,,,,,84,,,,,,,,,,3.76,0,3,식품의약품안전처,125,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D219-001000000-0004,아이스크림_(스트릿츄러스)초코아츄,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19001,아이스크림,1900100,해당없음,190010000,해당없음,00,해당없음,201,0,3.64,7.27,,30.3,17.58,,,,,,144,,,,,,,,,,1.52,0,3,식품의약품안전처,165,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D219-001000000-0005,아이스크림_(스트릿츄러스)흑당아이스크림,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19001,아이스크림,1900100,해당없음,190010000,해당없음,00,해당없음,162,0,1.94,1.74,,34.19,25.16,,,,,,48,,,,,,,,,,1.1,0,3,식품의약품안전처,155,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D219-001000000-0006,아이스크림_(스트릿츄러스)흑당아츄,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,19,유제품류 및 빙과류,19001,아이스크림,1900100,해당없음,190010000,해당없음,00,해당없음,202,0,2.56,4.62,,37.44,22.56,,,,,,106,,,,,,,,,,1.28,0,3,식품의약품안전처,195,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0001,과·채주스_(카페 봄봄)딸기바나나,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,59,0,1.01,1.05,,11.4,10.9,,,,,,12,,,,,,,,,,0.66,0.03,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0002,과·채주스_(카페 봄봄)망고바나나,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,67,0,1.06,0.93,,13.6,13,,,,,,10,,,,,,,,,,0.53,0.02,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0003,과·채주스_(카페 봄봄)망고주스,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,29,0,0.09,0.35,,6.46,6.1,,,,,,5,,,,,,,,,,0.32,0,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0004,과·채주스_(카페 봄봄)초코바나나,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,63,0,1.45,1.28,,11.4,10,,,,,,17,,,,,,,,,,0.8,0.03,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0005,과·채주스_(커피에 반하다)건강주스 레몬피부,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,76,0,0,0.59,,17.65,0,,,,,,14,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0006,과·채주스_(커피에 반하다)건강주스 생강면역,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,73,0,0,0.29,,17.65,0,,,,,,5,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0007,과·채주스_(커피에 반하다)건강주스 유자활력,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,67,0,0,0.59,,15.29,0,,,,,,19,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-001000000-0008,과·채주스_(탐앤탐스)딸기주스grande,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20001,과·채주스,2000100,해당없음,200010000,해당없음,00,해당없음,61,0,0.28,0.08,,15.41,11.48,,,,,,2,,,,,,,,,,0.01,0,3,식품의약품안전처,454,탐앤탐스,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-002000000-0001,기타음료류_(스트릿츄러스)레몬티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20002,기타음료류,2000200,해당없음,200020000,해당없음,00,해당없음,40,0,0.16,0,,9.69,8.44,,,,,,13,,,,,,,,,,0,0,3,식품의약품안전처,320,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D220-002000000-0002,기타음료류_(스트릿츄러스)베리베리티 아이스(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20002,기타음료류,2000200,해당없음,200020000,해당없음,00,해당없음,69,0,0.2,0,,17.14,15.31,,,,,,6,,,,,,,,,,0,0,3,식품의약품안전처,490,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D220-002000000-0003,기타음료류_(스트릿츄러스)베리베리티 핫(HOT),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20002,기타음료류,2000200,해당없음,200020000,해당없음,00,해당없음,82,0,0.2,0,,20.41,17.96,,,,,,11,,,,,,,,,,0,0,3,식품의약품안전처,490,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D220-002000000-0004,기타음료류_(카페 봄봄)꿀자몽티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20002,기타음료류,2000200,해당없음,200020000,해당없음,00,해당없음,58,0,0.13,0.07,,14.3,13.7,,,,,,13,,,,,,,,,,0.02,0,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-002000000-0005,기타음료류_(카페 봄봄)레몬티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20002,기타음료류,2000200,해당없음,200020000,해당없음,00,해당없음,47,0,0.52,0.05,,11,10.4,,,,,,3,,,,,,,,,,0.03,0,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-002000000-0006,기타음료류_(카페 봄봄)복숭아아이스티,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20002,기타음료류,2000200,해당없음,200020000,해당없음,00,해당없음,51,0,0.06,0.08,,12.4,12.1,,,,,,,,,,,,,,,,0.03,0,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0001,라떼_(스트릿츄러스)바닐라라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,77,0,2.83,2.83,,10.1,8.28,,,,,,34,,,,,,,,,,1.82,0,3,식품의약품안전처,495,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0002,라떼_(스트릿츄러스)카페라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,56,0,2.8,2.8,,4.95,3.01,,,,,,32,,,,,,,,,,1.72,0,3,식품의약품안전처,465,스트릿츄러스,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0003,라떼_(카페 봄봄)고구마라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,74,0,1.24,1.68,,13.4,7.3,,,,,,30,,,,,,,,,,1.11,0.06,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0004,라떼_(카페 봄봄)녹차라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,57,0,1.59,1.4,,9.61,8.75,,,,,,23,,,,,,,,,,0.92,0.05,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0005,라떼_(카페 봄봄)더치 라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,21,0,1.01,0.88,,2.16,1.37,,,,,,11,,,,,,,,,,0.6,0.02,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0006,라떼_(카페 봄봄)딸기라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,65,0,1.36,2.21,,9.87,9.72,,,,,,14,,,,,,,,,,1.4,0.67,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0007,라떼_(카페 봄봄)바닐라 라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,41,0,1.29,1.52,,5.46,3.76,,,,,,32,,,,,,,,,,1.08,0.05,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0008,라떼_(카페 봄봄)오곡라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,65,0,1.65,2.15,,9.79,6.59,,,,,,18,,,,,,,,,,1.23,0.58,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0009,라떼_(카페 봄봄)초코라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,65,0,1.46,1.79,,10.8,9.6,,,,,,43,,,,,,,,,,1.17,0.05,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0010,라떼_(카페 봄봄)카페라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,18,0,1.07,0.63,,1.92,0.74,,,,,,25,,,,,,,,,,0.42,0.02,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0011,라떼_(카페 봄봄)헤이즐넛 라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,21,0,1.17,1.06,,1.72,1.35,,,,,,12,,,,,,,,,,0.69,0.03,3,식품의약품안전처,100,카페 봄봄,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0012,라떼_(커피에 반하다)검은콩라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,79,0,0,3.38,,9.86,0,,,,,,34,,,,,,,,,,0,0,3,식품의약품안전처,355,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0013,라떼_(커피에 반하다)고구마라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,79,0,0,2.65,,11.18,0,,,,,,34,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0014,라떼_(커피에 반하다)그린티도피오라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,93,0,0,2.65,,15,0,,,,,,36,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0015,라떼_(커피에 반하다)그린티라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,85,0,0,2.94,,11.76,0,,,,,,36,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0016,라떼_(커피에 반하다)단호박라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,67,0,0,2.82,,7.89,0,,,,,,34,,,,,,,,,,0,0,3,식품의약품안전처,355,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0017,라떼_(커피에 반하다)민트초코라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,89,0,0,3.82,,30.29,0,,,,,,46,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0018,라떼_(커피에 반하다)밤라떼,D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,87,0,0,2.65,,13.82,0,,,,,,34,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
D220-003000000-0019,라떼_(커피에 반하다)아이스 검은콩라떼(ICED),D,음식,2,외식(프랜차이즈 등 업체 제공 영양정,20,음료 및 차류,20003,라떼,2000300,해당없음,200030000,해당없음,00,해당없음,74,0,0,2.94,,9.71,0,,,,,,29,,,,,,,,,,0,0,3,식품의약품안전처,340,커피에 반하다,2,수집,2019-12-31,2022-06-28,1471000,식품의약품안전처
