식품대분류명,식품명,대표식품명,식품중분류명,식품소분류명,식품세분류명,제목,재료,레시피
찌개 및 전골류,김치찌개,김치찌개,해당없음,해당없음,해당없음,Tonight's dinner is for you! Homemade pork kimchi stew with a rich broth flavor,"Pork neck, old paper, kimchi soup, rice water, shredded onion, diagonally sliced ​​green onion, diagonally sliced ​​cheongyang pepper, thickly sliced ​​tofu, perilla oil, sugar, soybean paste, soy sauce, red pepper powder, minced garlic","Heat perilla oil in a pan heated over medium heat, add pork, old paper, and sugar, and stir-fry. 2 tablespoons of perilla oil, 200g of pork neck, 1/4 cup of old paper, 1/2 tablespoon of sugar, medium heat in a pan Pour rice water and kimchi soup and bring to a boil. When it rises, reduce the heat to medium and simmer for 15 minutes. Add 1 cup of kimchi soup, 2 cups of rice water, and add chopped onion, soybean paste, soy sauce, and red pepper powder and boil for 10 minutes. 1/2 onion, 1/2 tablespoon of soybean paste , 1 Tbsp Soy Sauce, 2 Tbsp Red Pepper Powder Add minced garlic, top with green onion, red pepper and tofu, and boil for 5 more minutes. 1 Tbsp minced garlic, 1 obliquely sliced ​​Cheongyang pepper, 1/2 thick tofu sliced ​​flat"
찌개 및 전골류,꽁치찌개,꽁치찌개,해당없음,해당없음,해당없음,Tomato saury stew! It's the first time we've met like this☆,"Canned saury, potato, tomato, cabbage, green onion, rice water, kelp (5cmX5cm), red pepper paste, minced garlic, red pepper powder, cheongyang pepper","Prepare potatoes and tomatoes by cutting them into bite-size pieces and slicing green onions. Pour rice water into a pot, add kelp, tomatoes, and potatoes, and bring to a boil over medium heat. When the potatoes are cooked, add 1 tablespoon of red pepper paste and bring to a boil. Bring cabbage and saury to a boil. You can also add onions instead of cabbage. Add minced garlic and minced green onion and boil for a bit."
찌개 및 전골류,두부전골,두부전골,해당없음,해당없음,해당없음,in,in,in
찌개 및 전골류,두부찌개_새우젓,두부찌개,새우젓,해당없음,해당없음,Thousands of recipes from Chef Choi Momm's sizzling squishy clams and sundubu stew ♥,"1 bag of tofu (350g), 1 bag of clams (200g), egg, cooking oil 1/22T, red pepper powder, minced garlic, green onion, fish sauce, salted shrimp, salt","Simply mix red pepper powder and cooking oil to make red pepper oil. Cooking oil 1+1/2T, red pepper powder 1/2T Trim the clam clam, put it in a pot and boil for 7-8 minutes. .Soon tofu 1 bag (350g) Season with 1T fish sauce (salted shrimp, salt). 1T fish sauce [Substitute ingredients] A little bit of salted shrimp, a little bit of salt Add 1/2T minced garlic and diagonally sliced ​​green onion. Add 10cm green onion and red pepper oil. . Finally, add 1 egg to finish."
찌개 및 전골류,매운탕_메기,매운탕,메기,해당없음,해당없음,in,in,in
찌개 및 전골류,매운탕_우럭,매운탕,우럭,해당없음,해당없음,Perfect as a side dish with hot sake! Uruk spicy soup☆,"Uruk, radish, water parsley, green onion (10cm), onion, cheongyang pepper, anchovy kelp stock, red pepper powder, red pepper paste, soy sauce, soy sauce, minced garlic, minced ginger, rice wine, pepper, enoki mushroom, mushroom","Cut the radish into large strips, cut the water parsley into 5cm pieces, shred the onion coarsely, cut the cheongyang red pepper, cut the green onion diagonally. 150g radish, 50g water parsley, 1/4 onion, 2 Cheongyang pepper, 2 green onion (10cm) Put the seasoning ingredients in a large bowl and mix them to ripen for a while. [Seasoning ingredients] Red pepper powder 2T, red pepper paste 1T, soy sauce 1T, dark soy sauce 2T, minced garlic 1T, minced ginger 1t, Cheongju 1T, pepper Put anchovy kelp stock in a pot. Add radish and boil for 5 minutes. 1400ml pot of anchovy kelp broth Dissolve the marinated sauce in the broth and add the prepared fish. Close the lid of 2 turkeys and boil for a little while, then add water parsley, onion, green onion, cheongyang red pepper, and mushrooms. Close the lid and add a little more. Boil 50g water parsley, 1/4 onion, 2 green onion (10cm), 2 cheongyang red pepper, 40g mushroom Open the lid and place enoki mushrooms to finish. 1/2 enoki mushrooms"
찌개 및 전골류,버섯찌개,버섯찌개,해당없음,해당없음,해당없음,in,in,in
찌개 및 전골류,부대찌개,부대찌개,해당없음,해당없음,해당없음,1 seat 2 class! 1 hit 2 p! Fantastic Synergy One Pot Budae Jjigae Pasta,"2 handfuls of spaghetti noodles (180g), olive oil, small sliced ​​bacon, canned ham (spam), butter, shredded onion, minced garlic, flat mushroom, 2+1/2 cups water, ramen soup, kimchi soup, milk, bake Debbins, Sliced ​​Cheddar Cheese, Parmesan Cheese, Salt, Pepper","Add salt to boiling water, add spaghetti and boil for 4 minutes. 7 cups of water, 1 tablespoon of salt, 2 handfuls of spaghetti noodles (180g) Heat olive oil in a pan over medium heat and fry bacon and ham. 1 tablespoon of olive oil, small 4 slices of bacon, 1/2 can of canned ham (spam) on medium heat Add butter, onion, minced garlic, and mushrooms and saute. 1 Tbsp butter, 1/2 shredded onion, 1 Tbsp minced garlic, 3 flat mushroom When the ingredients are cooked, pour water, add ramen soup and boil. 2+1/2 cups of water, 1 bag of ramen soup When it boils, add spaghetti, milk, and kimchi broth and boil for 3-4 minutes. 3 tablespoons of kimchi broth, milk When 1 cup of spaghetti is cooked, put it in a bowl and sprinkle with Baked Beans, Sliced ​​Cheddar Cheese and Parmesan Cheese to finish. 3Tbsp Baked Beans, 1 Sliced ​​Cheddar Cheese, Parmesan Cheese"
찌개 및 전골류,샤브샤브_쇠고기,샤브샤브,쇠고기,해당없음,해당없음,Easy shabu-shabu when guests come,"Vegetables, mushrooms, beef shabu-shabu, konjac, carrot, tofu, tteokbokki rice cake, bean sprout, vinegar, water, anchovy for broth, kelp (10x10cm), green onion, radish, soy sauce, minced garlic","Put the anchovies for broth in a pot heated over low heat and stir-fry to remove the fishy smell. Add water, kelp, green onion, and radish and boil over high heat. 7C of water, 15 anchovies for broth, 1 kelp (10x10cm), 1 green onion, 100g radish When the pot boils, reduce the heat to medium and simmer for another 5 minutes, then remove the kelp and boil for another 10 minutes. Sift through a sieve and pour the broth into the shabu-shabu pot. Cut the konjac into 0.5cm thick slices, put a sheath in the center and twist it to form a shape, then put it in boiling water with vinegar and blanch it to get rid of the bad smell. Add soy sauce and minced garlic to a pot and boil. 2 handfuls of vegetables, 2 handfuls of mushrooms, 200g for beef shabu-shabu, 1/4 carrot, 1/2 cup of tofu, 1/2 handful of tteokbokki rice cakes, 1 handful of bean sprouts, 1T soy sauce , When the minced garlic 1/2T broth boils, reduce the heat to medium-low, add the ingredients little by little and cook with the prepared sauce."
찌개 및 전골류,오리백숙_한방,오리백숙,한방,해당없음,해당없음,in,in,in
찜류,족발,족발,해당없음,해당없음,해당없음,What if you eat dinner? Pork feet! What if you wiggle? Poor feet!!,"Jokbal (for convenience store), sun onion, pine pepper, red pepper paste, red pepper powder, soy sauce, sugar, minced garlic, minced ginger","Put a sheath on the pork feet. Make a 400g seasoning sauce for the pork feet (convenience store). Ingredients: Gochujang 3T, red pepper powder 2T, soy sauce 2T, sugar 2T, minced garlic 1T, minced ginger 1/3T Pork feet, onion, red pepper and all-purpose red pepper paste in a bowl Add 2T of seasoning and mix evenly. 1/2 chopped onion and 1 chopped red pepper. Fry until the onion is cooked. Add a little water in the middle as the pan seasoning can burn easily."
찌개 및 전골류,청국장찌개,청국장찌개,해당없음,해당없음,해당없음,in,in,in
찌개 및 전골류,추어탕,추어탕,해당없음,해당없음,해당없음,in,in,in
찌개 및 전골류,호박찌개,호박찌개,해당없음,해당없음,해당없음,Pork zucchini stew with sweet zucchini flavor,"Zucchini, onion, green onion, tofu, pork leg meat, cheongyang pepper, red pepper, anchovy kelp stock, 1+1/2 tablespoons red pepper paste, red pepper powder, minced garlic, soy sauce, cooking wine, salt, pepper","Cut tofu, onion, and zucchini into bite-size pieces, and cut green onion, cheongyang pepper, and red pepper diagonally. Add the seasoning ingredients to the pork and season it. Heat a little oil in a pan and fry the pork. When the meat is cooked, add the seasoning ingredients and broth and bring to a boil. If you have salted shrimp, add 1/2 tsp. When the broth boils, add the zucchini and onion and simmer over medium heat for 10 minutes. You can also add a full-fledged egg instead of the broth to flavor the deep stew. Add tofu, green onion, cheongyang pepper, and red pepper to finish. Add salt for insufficient seasoning."
찜류,갈비찜_고춧가루,갈비찜,고춧가루,해당없음,해당없음,Easy with a rice cooker! Steamed Pork Rib Back Ribs♥,"Back ribs, barbecue sauce, oligosaccharide, soy sauce, minced garlic, minced ginger, rice wine, ketchup, parsley powder","Soak the back ribs in cold water for about 1 hour to drain the blood. Put the seasoning ingredients in a 1kg bowl of back ribs and mix to prepare the seasoning. 1/2T Minced Ginger , 2T Cheongju , 3T Ketchup If you don't like sweetness, add 1/4 cup of oligosaccharide Put a little sauce in the rice cooker, put the meat side down, sprinkle the sauce on top, and put the meat and sauce one by one. Press the cook button in the rice cooker to make pork ribs. When cooking is complete, put it in a bowl and sprinkle parsley powder to finish. A little parsley powder"
찜류,갈비찜_쇠고기,갈비찜,쇠고기,해당없음,해당없음,Easy with a rice cooker! Steamed Pork Rib Back Ribs♥,"Back ribs, barbecue sauce, oligosaccharide, soy sauce, minced garlic, minced ginger, rice wine, ketchup, parsley powder","Soak the back ribs in cold water for about 1 hour to drain the blood. Put the seasoning ingredients in a 1kg bowl of back ribs and mix to prepare the seasoning. 1/2T Minced Ginger , 2T Cheongju , 3T Ketchup If you don't like sweetness, add 1/4 cup of oligosaccharide Put a little sauce in the rice cooker, put the meat side down, sprinkle the sauce on top, and put the meat and sauce one by one. Press the cook button in the rice cooker to make pork ribs. When cooking is complete, put it in a bowl and sprinkle parsley powder to finish. A little parsley powder"
찜류,꼬막찜_참꼬막,꼬막찜,참꼬막,해당없음,해당없음,I have to use chopsticks with a motor on my arm!! Seasoned scallop stew,"Cockle, coarse salt, sake, soy sauce, red pepper powder, sugar, minced garlic, minced green onion, sesame oil, crushed sesame, minced cheongyang pepper","Add 1/4 cup of salt to the cockle, cover with a black bag or wrap with cooking foil to release it for at least 30 minutes. Wash the cockle with 600g of salt and 1/4 cup of salt and rub it in clean water. Put seasoning ingredients in a bowl and make seasoning sauce. Seasoning ingredients: 3T soy sauce, 1T red pepper powder, 1/2T sugar, 1/2T minced garlic, 1T minced green onion, 1/2T sesame oil, 1/2T crushed sesame seeds, minced green pepper Put the cleaned cockle in 1T bowl of boiling water, add 2T of sake, stir in one direction, and when the cockle starts opening its mouth, turn off the heat and drain it through a sieve. The cockle is easily ripped off by turning the back part slightly with a spoon. Add the seasoning sauce little by little to the cockle with the lid removed."
찜류,달걀_수란_중탕,달걀,수란,중탕,해당없음,in,in,in
찜류,닭찜_안동찜닭,닭찜,안동찜닭,해당없음,해당없음,in,in,in
찜류,대구찜,대구찜,해당없음,해당없음,해당없음,in,in,in
찜류,도미찜,도미찜,해당없음,해당없음,해당없음,What are you eating today!? Sleep well by TV cooking Seong Si-kyung~~~ Steamed sea bream,"Sea bream, green onion 10cm, ginger, cheongju or soju, green pepper, cooking oil, soy sauce, sugar, cheongju or soju, water, red pepper","Prepare the sea bream by trimming it and making a cut on the back. Cut half of the amount of one green onion in half, cut in half, and shred the green and red peppers. Put green onion, sea bream, put ginger in between, put green onion, sprinkle with 3T of sake and steam for about 20 minutes. 1 Ginger, 3T of Cheongju or soju Steaming machine Take out the steamed sea bream, remove the ginger, and serve with shredded green onion add chilli Put soy sauce, water, sugar, rice wine or soju in a pot and boil it to make the sauce, and pour it directly on the sea bream. 4T soy sauce, 1T sugar, 2T Cheongju or soju, 5T water Put cooking oil in a pot and boil it, then sprinkle it on the sea bream immediately to finish. 1/2 cup cooking oil"
