id,name,summary,ingre,recipe
1369,제육볶음은 언제나 먹어도 맛있자냐!!! 고추장불고기 ★,매콤한 양념장만 만들면 돼지고기도 닭고기도 괜찮아요!!!!제육양념은 언제나 사랑이쥽?????세상의 모든 레시피 만개의레시피,"돼지고기, 양파, 당근, 청양고추, 홍고추, 대파, 통깨, 물, 식용유, 고추장, 고춧가루1+1/2숟가락, 간장, 다진마늘, 설탕, 매실액, 맛술, 소금, 후추","양파와 당근은 채 썰고 청양고추, 홍고추, 대파는 어슷 썬다. 볼에 양념 재료를 넣고 양념장을 만든다. 돼지고기에 양념장을 넣어 섞은 뒤 20분간 재운다.돼지고기는 앞다리살이나 목살을 사용해요.  달군 팬에 식용유를 두르고 돼지고기를 볶다가 양파, 당근, 물을 넣어 볶는다. 고기가 익으면 청양고추, 홍고추, 대파를 넣은 후 통깨를 뿌려 완성한다."
1370,목 건강에 좋은 건조기 레시피! 사과칩 & 사과계피꿀청 ★,미세먼지가 더 많아지기 전에 목관리하셔야 해요사과청에 사과칩을 얹어 먹으면 감기는 물론 목건강에 최고!!! 세상의 모든 레시피 만개의레시피,"사과, 베이킹소다, 사과, 꿀, 계피가루","[사과칩]  사과는 베이킹소다를 푼 물에 20분간 담군다.사과는 깨끗한 물에 한번 더 세척하여 물기를 제거해주세요. 사과는 0.5cm 두께로 썰어 씨를 제거한다. 건조기에 하나씩 올리고 70도 온도에서 10시간 동안 건조하여 사과칩을 완성한다. [사과계피꿀청] 세척한 사과는 4등분한 후 씨를 제거하고 얇팍하게 썬다. 볼에 사과, 꿀, 계피가루를 넣고 섞는다.사과와 꿀의 비율은 1:1로 맞춰주세요. 소독한 유리병에 담아 실온에서 하루 숙성 후 냉장보관하여 사과계피꿀청을 완성한다.뜨거운 물에 타서 마시거나 끓여서 드시면 더 진한맛을 느낄 수 있어요."
1371,칼집사이로 삼겹살 양념이 쏙쏙 베어난 매콤벌집삼겹살볶음 ★,삼겹살에 칼집까지 들어가면 얼마나 맛있게요????매콤한 양념이 쏙쏙 베이들어 더 더욱 맛있어요!!!세상의 모든 레시피 만개의레시피,"삼겹살, 대파, 통마늘, 청양고추, 맛술, 소금, 후추, 고추장, 올리고당, 식초, 맛술, 물, 다진마늘, 후추",청양고추는 송송 썰고 대파는 어슷 썰고 삼겹살은 한 입 크기로 썬다. 삼겹살에 밑간 재료를 넣고 버무린다. 볼에 양념 재료를 넣고 양념장을 만든다. 달군 팬에 기름을 두르고 통마늘과 삼겹살을 넣고 중불에서 볶는다.  마늘이 노릇해지면 양념장을 넣어 볶는다. 고기가 다 익었으면 대파와 청양고추를 넣고 한 번 볶아 완성한다. 
1372,소고기에 아삭한 채소를 돌돌 @@ 소고기채소말이 ★,난 뭐든 한입에 먹는게 좋더라 @_@채소를 고기에 돌돌 말아 한입에 쏘옥 먹으면 ??세상의 모든 레시피 만개의레시피,"소고기, 양파, 빨강파프리카, 노랑파프리카, 팽이버섯, 깻잎, 간장, 물, 식초, 설탕, 다진마늘, 연겨자, 소금, 후추","양파와 파프리카는 채 썬다. 볼에 양념 재료를 넣고 양념장을 만든다. 소고기 위에 채소를 올리고 돌돌 만다.소고기에 소금, 후추로 밑간을 해도 좋아요.  달군 팬에 기름을 두르고 소고기채소말이를 넣어 굴리며 익힌다.이음새 부분을 먼저 익혀야 잘 풀리지 않아요.  소고기 채소말이와 양념장을 곁들여 완성한다."
1373,소고기로 양파속을 채운 터키식 양파케밥 ★,빵 속에 고기를 넣지는 않았지만 양파의 아삭한 맛이 일품!!!!쉽고 간단하게 파티요리로 뿜뿜 하는 건 어때요??세상의 모든 레시피 만개의레시피,"양파, 다진소고기, 토마토소스, 오레가노, 소금, 후추","양파는 반으로 갈라 겉 2~3장을 남겨두고 양파 속을 파낸다. 양파의 속을 떼어낸 후 전자레인지에 1분 30초간 조리한다.전자레인지 소고기, 토마토소스, 소금, 후추, 오레가노를 넣고 고루 섞는다. 전자레인지에 익힌 양파에 3)을 채워 넣는다.전자레인지양파가 너무 익었으면 양파 안쪽에 밀가루를 뿌려 주세요  200도로 예열된 오븐에 20분간 구워 완성한다.오븐쿠킹호일로 덮어주세요 "
1374,건조기로 만들어 보는 묵말랭이 & 묵말랭이볶음 ★,건조기로 묵도 말려보고 묵말랭이볶음도 해보았어요! 쫀득쫀득 꼬돌꼬돌한게 밑반찬도 만들어보고 저장음식도 해보아요 세상의 모든 레시피 만개의레시피,"도토리묵, 묵말랭이, 양파, 당근, 청고추, 홍고추, 통깨, 식용유, 멸치다시마육수, 국간장, 설탕, 맛술, 다진마늘, 소금, 후추, 참기름","[묵말랭이] 묵은 약간 굵게 채 썰듯 썬다. 식품 건조대에 묵을 띄엄띄엄 놓은 후 60도 온도에서 10시간 동안 말려 묵말랭이를 완성한다. [묵말랭이볶음] 묵말랭이는 따뜻한 물을 부어 20분 동안 불린다.묵말랭이가 살짝 말랑거릴때까지 불려지면 체에 받쳐 물기를 제거해주세요. 양파, 당근은 채 썰고 청,홍고추는 어슷썬다. 팬에 식용유를 두르고 양파, 당근을 넣어 볶다가 빼두고 묵을 넣어 볶는다.  볶은 묵에 다진마늘을 넣어 볶다가 참기름을 뺀 나머지 양념재료를 넣고 볶듯이 조린다. 양념이 자작해지면 볶아둔 채소, 청고추, 홍고추, 참기름, 통깨를 넣고 살짝 볶아 묵말랭이볶음을 완성한다."
1375,"[해양수산부 이달의 수산물 11월] 연두부와 대구로 만든 고단백 영양식, 대구두부샐러드",단백질이 풍푸한 대구를 활용한 영양식★부드러운 연두부와 탄탄한 대구살의 만남베트남의 대표 피시소스인 느억맘 소스로 마무리!,"대구, 연두부, 다진대파, 다진샐러리, 다진양파, 다진생강, 칠리소스, 느억맘소스, 참기름","예열된 팬에 기름을 두르고 대구를 넣어 노릇하게 구워요.  구운 대구는 살은 껍질과 분리해요. 볼에 다진 채소, 대구살, 칠리소스, 느억맘 소스(2숟가락), 참기름을 넣어 고루 버무려요. 연두부는 먹기 좋은 크기로 썰어 접시에 올려 느억맘 소스를 3숟가락 뿌려요. 느억맘 소스가 뿌려진 연두부 위에 버무려 놓은 재료를 올려 완성해요.고수로 멋과 향을 더해 주세요."
1376,할로윈데이인데.... 편의점에서 분위기를 내볼까??? 뱀파이어치킨 & 송곳니감자,할로윈데이에 다들 파티한다지????난 편의점 재료로 즐겨보겟어~! 다들 우리집으로 와 자취생이도 즐기기 가능!!!!세상의 모든 레시피 만개의레시피,"편의점치킨, 불닭소스, 양념치킨소스, 감자샐러드, 치즈나쵸","1. 뱀파이어치킨 치킨은 전자레인지에 5분간 돌린다.전자레인지치킨꼬치, 훈제치킨 등 다양한 치킨을 이용해주셔도 좋아요. 양념치킨소스, 불닭소스를 섞은 후 전자레인지에 1분간 돌려 매운소스를 만든다.전자레인지기호에 따라 청양고추를 넣어 만드셔도 좋아요. 데운 치킨에 매운치킨소스를 뿌려 완성한다. 2. 송곳니감자  감자샐러드는 전자레인지에 2분간 돌린다.전자레인지 나쵸를 감자샐러드에 하나씩 꽂는다. 나쵸에 동봉되어 있는 치즈소스를 뿌려 송곳니감자를 완성한다."
1377,[해양수산부 이달의 수산물 11월] 단순히 구워 먹는 고등어는 그만! 터키식 고등어 필라프,대한민국 사람이라면 누구나 좋아하는 고등어단순히 구워 먹는 고등어는 질렸다!고등어로 터키의 향기를 만나볼 수 있는 고등어 필라프,"순살고등어, 다진당근, 다진양파, 옥수수콘, 양송이버섯, 굴소스, 버터, 다진마늘, 불린쌀","예열된 팬에 기름을 두르고 순살 고등어를 노릇하게 구워요. 구운 고등어는 살을 발라 준비해요. 예열된 팬에 버터를 넣어 녹이고 다진 채소와 다진 마늘을 넣어 볶아요. 볶아진 채소 위에 쌀과 고등어살, 굴소스를 넣어 약불에 천천히 볶아요. 전기밥솥에 볶은 재료와 물 150ml를 넣어 밥을 해요.물 대신 채소나 육류를 이용한 육수를 사용하면 맛의 풍미를 더욱 크게 느낄수 있어요."
1378,디저트는 항상 볶음밥이지~! 곱창먹고 밥 안볶아 먹으면 서운해 ~! 곱창볶음밥 ★,배부르다면서!! (찌릿) 볶음밥은 배는 항상 따로야!!!!!!참기름 촤아아악 둘러서 김가루 똬악 올리면 그건 그냥 캐맛 ★ 세상의 모든 레시피 만개의레시피,"편마늘, 곱창, 밥, 양파, 부추, 참기름, 통깨, 고추장, 고춧가루, 간장, 맛술, 설탕","달군 팬에 기름을 두르고 편마늘을 볶는다.  마늘향이 올라오면 곱창, 다진 양파와 송송 썬 부추, 양념 재료를 넣어 볶는다. 양파가 투명해지면 밥을 넣고 볶는다. 곱창이 익으면 불을 끄고 참기름을 두르고 통깨를 뿌려 완성한다."
1379,"미세먼지 때문에 고생하는 기관지를 지켜줘, 도라지청",갑자기 날씨가 추워지면서 감기 걸린 분들이 많을 겁니다.콜록콜록 기침에 미세먼지까지 발생해 목이 많이 아플 텐데요.이럴 때 기관지 건강에 좋은 도라지청으로 기관지와 면역력까지 챙겨보는 건 어떨까요?,"도라지, 대추, 쌀조청400g~, 시나몬가루, 레몬즙","도라지는 껍질을 벗겨 깨끗이 씻어 물기를 제거해요. 도라지는 얇게 편으로 썰어서 준비해요. 대추는 씨를 제거하고 채 썰어 준비해요. 냄비에 도라지, 대추, 쌀조청, 시나몬가루를 넣고 약불로 약 30분간 끓어요.  레몬즙 1숟가락을 넣어 한소끔 더 끓여요. 열탕 소독한 유리병에 넣어 쌀조청을 위에 한번 더 뿌려요. 뚜껑을 닫아 냉장 보관해요."
1380,깻잎이 들어간 참치김밥은 식상해 맛집레시피 묵은지참치김밥 ★,숙대 김밥의 레전드 ~! 숙대맛집 ! 한입소반 김밥 따라하기~! 맛집따라하기가 돌아왔다~! 아삭아삭한 묵은지와 참치는 참맛~! 세상의 모든 레시피 만개의레시피,"김1+1/2장, 밥, 참치, 묵은지, 우엉, 당근, 단무지, 시금치, 달걀, 소금, 후추, 통깨, 참기름, 식용유, 마요네즈, 통깨, 소금, 참기름, 소금, 참기름","당근은 채 썰어 팬에 기름을 두르고 살짝 볶는다.  시금치는 끓는물에 데친 후 시금치 양념재료를 넣고 무친다.  달걀은 소금, 후추를 넣고 풀어준 후 팬에 부친다. 달걀 지단은 길게 채썬다. 참치는 참치 양념재료를 넣어 섞고 묵은지는 물에 양념을 씻는다. 밥에 소금, 참기름, 통깨를 넣어 양념한다. 김발에 김을 펼치고 밥을 깐 후 각각의 재료를 올려 만다.김 1/2장을 더해서 말면 썰 때 터지지 않아요. 김밥에 참기름을 바르고 먹기 좋게 썰어 완성한다."
1381,할로윈이라고 호박은 지겹자나~! 할로윈 묘비 케이크 ★,내일 모레 할로윈데이를 대하는 자세는 바로 묘비케이크 ★ 찐득한 브라우니에 으스스하게 꾸며보는건 어떠??????세상의 모든 레시피 만개의레시피,"달걀, 설탕, 물엿, 꿀, 박력분, 코코아파우더, 베이킹파우더, 소금, 초코칩, 무염버터, 다크초콜릿커버춰, 슈가파우더, 달걀흰자, 레몬즙, 따뜻한물, 식용색소, 코팅용화이트초콜릿, 오레오, 프레즐, 참깨스틱, 젤리, 로열아이싱, 초코펜, 초코볼, 롤리팝스틱","[브라우니] 볼에 달걀을 넣어 푼 후 설탕을 넣고 거품기로 잘 섞는다.  물엿, 꿀을 넣고 거품기로 잘 섞어준다.겨울철에는 물엿과 꿀이 굳을 수 있어요. 그럴경우에는 중탕으로 부드럽게 풀어 사용하세요. 체친 가루들을 넣고 거품기로 섞어준다. 미리 중탕으로 녹여둔 버터와 초콜릿을 넣고 섞어주고 초코칩을 넣어준다.반죽이 윤기가 나면 섞는 것을 멈춘다. 유산지를 깔아 둔 틀에 완성된 반죽 1/2분량을 넣고 170도로 예열해둔 오븐에 넣고 25분 구워준다오븐 구워진 브라우니는 틀에서 빼 식힘망에 식힘망에 식힌다. [로얄 아이싱] 볼에 슈가 파우더, 달걀 흰자, 레몬즙을 넣고 고무주걱으로 잘 섞는다.처음 부터 핸드믹서로 섞으면 슈가파우더가 날려요. 고무주걱으로 수분이 모두 흡수 되도록 잘 섞어주세요.스위스 투가르투 ALL 실리콘 스푼 보슬보슬한 상태가 되면 뽀얗게 될때까지 핸드믹서로 돌린다. 사용할 양 만큼 다른 볼에 덜어 원하는 색상의 색소를 넣고 원하는 색을 만든다. 로얄 아이싱을 짜주머니에 담고 유산지 또는 종이호일 위에 장식할 눈알, 뼈다귀, 호박 등을 그려준다.눈알모양 깍지는 #1, #2 사용. 호박모양은 윌튼 #18 사용. 그대로 하루동안 실온에서 말려 장식으로 사용한다. [장식물 만들기] 오레오 거미(아이싱 눈알, 오레오, 젤리, 초코펜) 미니 오레오에 초코펜으로 눈과 다리가 될 젤리를 붙일 부분에 초콜릿을 짜준다. 눈알과 젤리를 붙여 완성한다. 프레첼 유령 (초코 코팅된 프레첼, 아이싱눈알, 코팅용 화이트 초코) 시판용 초코 프레첼 위에 화이트 초코펜으로 지그재그로 그림을 그린다. 초코가 굳기 전에 아이싱 눈알을 붙여 완성한다. 묘비(로투스, 초코펜) 로투스 쿠키를 반 잘라 초코펜으로 십자가와 문구를 적어 완성한다. 오레오 유령(큰 오레오, 코팅용 화이트초코, 아이싱 눈알, 팝스틱) 오레오를 반으로 떼어내고 롤리팝 스틱 끝에 코팅용 화이트초콜릿을 살짝 묻힌다. 오레오 크림 위에 롤리팝 스틱을 올리고 다시 오레오를 올려 잠시 굳힌다. 오레오 전체를 코팅용 화이트초콜릿에 담가 코팅한다. 초콜릿이 굳으면 초콜릿을 지그재그로 뿌려주고 아이싱 눈알을 붙여 완성한다. [완성] 식힌 브라우니 위에 장식물들을 올려 장식한다. 장식이 끝난 브라우니 옆면에 초코잼을 바르고 스틱 과자로 울타리를 만들어 완성한다."
1382,우리 아이들 영양 간식 만들어볼까요? 견과류 강정,"명인 쌀조청과 견과류만 있으면 준비 끝~견과류로만 만들어 영양 듬뿍, 우리 아이들 간식으로도 좋아요.영양도 듬뿍! 맛도 좋은 견과류 강정은 어떠세요?","쌀조청, 호두1+1/2종이컵, 땅콩, 아몬드, 아몬드슬라이스, 해바라기씨, 건크렌베리",견과류를 마른팬에 타지 않게 살짝 볶아내요. 볶아낸 견과류는 큰것들은 칼로 다져요. 팬에 쌀조청을 넣어 끓어오르면 불을 약불로 줄이고 준비한 견과류들을 넣어 버무려요.기호에 따라 시나몬 가루를 넣어도 좋아요. 틀은 미리 준비하고 종이호일이나 위생 비닐을 깔고 참기름을 발라요. 약 10분정도 식힌 후 칼로 알맞게 잘라 완성해요.
1383,편의점레시피로 하는 얼큰한 김치어묵국밥 ★,편의점 꿀조합~! 밤새 비와서 쌀쌀하질때는 국밥한그릇?????편의점 재료로 맛있게 먹는 꿀조합으로 오늘도 든든하게???세상의 모든 레시피 만개의레시피,"어묵탕, 자른김치, 밥, 콩나물, 조미김가루","어묵탕은 어묵을 가위로 잘라 국물과 함께 전자레인지에 3분간 돌린다.전자레인지 어묵탕에 김치, 콩나물을 넣고 전자레인지에 2분간 돌린다.전자레인지 그릇에 밥과 김치어묵탕을 담은 후 김가루를 뿌려 완성한다."
1384,[이유식2단계] 엄마의 사랑을 듬뿍 담은 차조바나나미음으로 맛과 영양 모두 아이에게 선물해보세요 ★,건더기를 조금씩 적응하게 해줄 시기인 5~6개월 아기들!엄마의 사랑을 듬뿍 담은 차조바나나미음으로 맛과 영양을 모두 아이에게 선물해주세요♡,"불린쌀, 불린차조, 바나나, 물","불린 쌀, 불린 차조는 물을 넣어 믹서기에 곱게 갈아요. 바나나는 거름망 또는 칼면을 이용해 으깨요. 갈아놓은 재료와 바나나를 넣어 한소끔 끓으면 약불로 줄여 약 7~8분간 끓여요.아기의 취향에 따라 농도를 조절해 주세요. 고운 체에 걸러서 식혀 완성해요.아기에게 조금씩 건더기를 적응하게 해 주세요."
